/home/hongyux/.conda/envs/TL/lib/python3.12/site-packages/torch/optim/lr_scheduler.py:28: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
loss: 0.048961  [128320/158947]
loss: 0.049702  [128640/158947]
loss: 0.055393  [128960/158947]
loss: 0.048509  [129280/158947]
loss: 0.058238  [129600/158947]
loss: 0.050940  [129920/158947]
loss: 0.054763  [130240/158947]
loss: 0.053029  [130560/158947]
loss: 0.049534  [130880/158947]
loss: 0.057787  [131200/158947]
loss: 0.053240  [131520/158947]
loss: 0.052322  [131840/158947]
loss: 0.056545  [132160/158947]
loss: 0.046714  [132480/158947]
loss: 0.049592  [132800/158947]
loss: 0.054682  [133120/158947]
loss: 0.048466  [133440/158947]
loss: 0.052531  [133760/158947]
loss: 0.050985  [134080/158947]
loss: 0.048892  [134400/158947]
loss: 0.056222  [134720/158947]
loss: 0.060273  [135040/158947]
loss: 0.052053  [135360/158947]
loss: 0.058599  [135680/158947]
loss: 0.048160  [136000/158947]
loss: 0.049623  [136320/158947]
loss: 0.049843  [136640/158947]
loss: 0.053354  [136960/158947]
loss: 0.053212  [137280/158947]
loss: 0.049761  [137600/158947]
loss: 0.050574  [137920/158947]
loss: 0.048144  [138240/158947]
loss: 0.055834  [138560/158947]
loss: 0.055446  [138880/158947]
loss: 0.052390  [139200/158947]
loss: 0.051051  [139520/158947]
loss: 0.045996  [139840/158947]
loss: 0.053308  [140160/158947]
loss: 0.052028  [140480/158947]
loss: 0.048571  [140800/158947]
loss: 0.056482  [141120/158947]
loss: 0.045870  [141440/158947]
loss: 0.052408  [141760/158947]
loss: 0.048172  [142080/158947]
loss: 0.056069  [142400/158947]
loss: 0.046700  [142720/158947]
loss: 0.053352  [143040/158947]
loss: 0.047902  [143360/158947]
loss: 0.055574  [143680/158947]
loss: 0.050355  [144000/158947]
loss: 0.050233  [144320/158947]
loss: 0.049262  [144640/158947]
loss: 0.048509  [144960/158947]
loss: 0.054698  [145280/158947]
loss: 0.050165  [145600/158947]
loss: 0.055609  [145920/158947]
loss: 0.050888  [146240/158947]
loss: 0.050651  [146560/158947]
loss: 0.054238  [146880/158947]
loss: 0.055789  [147200/158947]
loss: 0.057750  [147520/158947]
loss: 0.052244  [147840/158947]
loss: 0.060360  [148160/158947]
loss: 0.051756  [148480/158947]
loss: 0.055200  [148800/158947]
loss: 0.055475  [149120/158947]
loss: 0.048062  [149440/158947]
loss: 0.055638  [149760/158947]
loss: 0.047219  [150080/158947]
loss: 0.048539  [150400/158947]
loss: 0.054476  [150720/158947]
loss: 0.053535  [151040/158947]
loss: 0.056621  [151360/158947]
loss: 0.054680  [151680/158947]
loss: 0.060089  [152000/158947]
loss: 0.053746  [152320/158947]
loss: 0.064404  [152640/158947]
loss: 0.056394  [152960/158947]
loss: 0.049408  [153280/158947]
loss: 0.051422  [153600/158947]
loss: 0.055721  [153920/158947]
loss: 0.048790  [154240/158947]
loss: 0.055687  [154560/158947]
loss: 0.048294  [154880/158947]
loss: 0.048803  [155200/158947]
loss: 0.058171  [155520/158947]
loss: 0.066064  [155840/158947]
loss: 0.054631  [156160/158947]
loss: 0.049072  [156480/158947]
loss: 0.051005  [156800/158947]
loss: 0.057880  [157120/158947]
loss: 0.057084  [157440/158947]
loss: 0.060290  [157760/158947]
loss: 0.052994  [158080/158947]
loss: 0.054178  [158400/158947]
loss: 0.053042  [158720/158947]
Epoch 46 results: Train loss: 0.052104, Val loss: 0.053116
EarlyStopping counter: 3 out of 5
Epoch 47/50
loss: 0.062974  [    0/158947]
loss: 0.057114  [  320/158947]
loss: 0.048846  [  640/158947]
loss: 0.052640  [  960/158947]
loss: 0.052548  [ 1280/158947]
loss: 0.057558  [ 1600/158947]
loss: 0.054026  [ 1920/158947]
loss: 0.058764  [ 2240/158947]
loss: 0.049896  [ 2560/158947]
loss: 0.051540  [ 2880/158947]
loss: 0.050874  [ 3200/158947]
loss: 0.050029  [ 3520/158947]
loss: 0.058444  [ 3840/158947]
loss: 0.056863  [ 4160/158947]
loss: 0.050505  [ 4480/158947]
loss: 0.052803  [ 4800/158947]
loss: 0.054363  [ 5120/158947]
loss: 0.050823  [ 5440/158947]
loss: 0.050730  [ 5760/158947]
loss: 0.055953  [ 6080/158947]
loss: 0.044871  [ 6400/158947]
loss: 0.051070  [ 6720/158947]
loss: 0.059032  [ 7040/158947]
loss: 0.060091  [ 7360/158947]
loss: 0.050708  [ 7680/158947]
loss: 0.052064  [ 8000/158947]
loss: 0.055494  [ 8320/158947]
loss: 0.053046  [ 8640/158947]
loss: 0.051748  [ 8960/158947]
loss: 0.051854  [ 9280/158947]
loss: 0.048288  [ 9600/158947]
loss: 0.048287  [ 9920/158947]
loss: 0.051148  [10240/158947]
loss: 0.061446  [10560/158947]
loss: 0.051784  [10880/158947]
loss: 0.047908  [11200/158947]
loss: 0.050822  [11520/158947]
loss: 0.050532  [11840/158947]
loss: 0.052036  [12160/158947]
loss: 0.047301  [12480/158947]
loss: 0.056316  [12800/158947]
loss: 0.046835  [13120/158947]
loss: 0.051537  [13440/158947]
loss: 0.048595  [13760/158947]
loss: 0.059838  [14080/158947]
loss: 0.054482  [14400/158947]
loss: 0.051010  [14720/158947]
loss: 0.052728  [15040/158947]
loss: 0.054075  [15360/158947]
loss: 0.052967  [15680/158947]
loss: 0.049502  [16000/158947]
loss: 0.055904  [16320/158947]
loss: 0.054799  [16640/158947]
loss: 0.059188  [16960/158947]
loss: 0.050851  [17280/158947]
loss: 0.047421  [17600/158947]
loss: 0.056154  [17920/158947]
loss: 0.054341  [18240/158947]
loss: 0.050078  [18560/158947]
loss: 0.046213  [18880/158947]
loss: 0.051382  [19200/158947]
loss: 0.050063  [19520/158947]
loss: 0.051583  [19840/158947]
loss: 0.052134  [20160/158947]
loss: 0.050907  [20480/158947]
loss: 0.050633  [20800/158947]
loss: 0.052036  [21120/158947]
loss: 0.049180  [21440/158947]
loss: 0.051057  [21760/158947]
loss: 0.053729  [22080/158947]
loss: 0.054962  [22400/158947]
loss: 0.055022  [22720/158947]
loss: 0.056095  [23040/158947]
loss: 0.050193  [23360/158947]
loss: 0.046352  [23680/158947]
loss: 0.055487  [24000/158947]
loss: 0.049916  [24320/158947]
loss: 0.044485  [24640/158947]
loss: 0.051644  [24960/158947]
loss: 0.055304  [25280/158947]
loss: 0.059216  [25600/158947]
loss: 0.047710  [25920/158947]
loss: 0.056100  [26240/158947]
loss: 0.046225  [26560/158947]
loss: 0.045325  [26880/158947]
loss: 0.052380  [27200/158947]
loss: 0.066603  [27520/158947]
loss: 0.056624  [27840/158947]
loss: 0.057717  [28160/158947]
loss: 0.051027  [28480/158947]
loss: 0.050748  [28800/158947]
loss: 0.056507  [29120/158947]
loss: 0.047363  [29440/158947]
loss: 0.050451  [29760/158947]
loss: 0.053065  [30080/158947]
loss: 0.058370  [30400/158947]
loss: 0.049678  [30720/158947]
loss: 0.051854  [31040/158947]
loss: 0.051699  [31360/158947]
loss: 0.048762  [31680/158947]
loss: 0.051643  [32000/158947]
loss: 0.054793  [32320/158947]
loss: 0.054671  [32640/158947]
loss: 0.052260  [32960/158947]
loss: 0.050204  [33280/158947]
loss: 0.061114  [33600/158947]
loss: 0.047489  [33920/158947]
loss: 0.051250  [34240/158947]
loss: 0.051228  [34560/158947]
loss: 0.053284  [34880/158947]
loss: 0.054833  [35200/158947]
loss: 0.049815  [35520/158947]
loss: 0.049407  [35840/158947]
loss: 0.052469  [36160/158947]
loss: 0.046909  [36480/158947]
loss: 0.040438  [36800/158947]
loss: 0.048558  [37120/158947]
loss: 0.050603  [37440/158947]
loss: 0.044770  [37760/158947]
loss: 0.057743  [38080/158947]
loss: 0.051294  [38400/158947]
loss: 0.043597  [38720/158947]
loss: 0.046903  [39040/158947]
loss: 0.048936  [39360/158947]
loss: 0.059512  [39680/158947]
loss: 0.058137  [40000/158947]
loss: 0.052413  [40320/158947]
loss: 0.048006  [40640/158947]
loss: 0.058012  [40960/158947]
loss: 0.063197  [41280/158947]
loss: 0.056566  [41600/158947]
loss: 0.057439  [41920/158947]
loss: 0.053629  [42240/158947]
loss: 0.052158  [42560/158947]
loss: 0.056879  [42880/158947]
loss: 0.048298  [43200/158947]
loss: 0.049982  [43520/158947]
loss: 0.048786  [43840/158947]
loss: 0.062769  [44160/158947]
loss: 0.053639  [44480/158947]
loss: 0.050326  [44800/158947]
loss: 0.057112  [45120/158947]
loss: 0.049174  [45440/158947]
loss: 0.052065  [45760/158947]
loss: 0.050095  [46080/158947]
loss: 0.050912  [46400/158947]
loss: 0.052030  [46720/158947]
loss: 0.049750  [47040/158947]
loss: 0.047689  [47360/158947]
loss: 0.053144  [47680/158947]
loss: 0.046701  [48000/158947]
loss: 0.053758  [48320/158947]
loss: 0.051112  [48640/158947]
loss: 0.051675  [48960/158947]
loss: 0.048467  [49280/158947]
loss: 0.058143  [49600/158947]
loss: 0.054430  [49920/158947]
loss: 0.047764  [50240/158947]
loss: 0.051836  [50560/158947]
loss: 0.053660  [50880/158947]
loss: 0.051951  [51200/158947]
loss: 0.047039  [51520/158947]
loss: 0.053251  [51840/158947]
loss: 0.052555  [52160/158947]
loss: 0.050445  [52480/158947]
loss: 0.054951  [52800/158947]
loss: 0.058247  [53120/158947]
loss: 0.048932  [53440/158947]
loss: 0.046399  [53760/158947]
loss: 0.048101  [54080/158947]
loss: 0.051945  [54400/158947]
loss: 0.054711  [54720/158947]
loss: 0.055253  [55040/158947]
loss: 0.055509  [55360/158947]
loss: 0.052179  [55680/158947]
loss: 0.049087  [56000/158947]
loss: 0.056493  [56320/158947]
loss: 0.047868  [56640/158947]
loss: 0.048365  [56960/158947]
loss: 0.051839  [57280/158947]
loss: 0.048455  [57600/158947]
loss: 0.050063  [57920/158947]
loss: 0.051498  [58240/158947]
loss: 0.048431  [58560/158947]
loss: 0.053666  [58880/158947]
loss: 0.052372  [59200/158947]
loss: 0.047882  [59520/158947]
loss: 0.050798  [59840/158947]
loss: 0.052345  [60160/158947]
loss: 0.049634  [60480/158947]
loss: 0.054159  [60800/158947]
loss: 0.049837  [61120/158947]
loss: 0.055491  [61440/158947]
loss: 0.046624  [61760/158947]
loss: 0.048130  [62080/158947]
loss: 0.047951  [62400/158947]
loss: 0.050140  [62720/158947]
loss: 0.051198  [63040/158947]
loss: 0.045954  [63360/158947]
loss: 0.050935  [63680/158947]
loss: 0.046922  [64000/158947]
loss: 0.056945  [64320/158947]
loss: 0.050476  [64640/158947]
loss: 0.050864  [64960/158947]
loss: 0.043733  [65280/158947]
loss: 0.050305  [65600/158947]
loss: 0.050675  [65920/158947]
loss: 0.051119  [66240/158947]
loss: 0.056046  [66560/158947]
loss: 0.048898  [66880/158947]
loss: 0.050823  [67200/158947]
loss: 0.051190  [67520/158947]
loss: 0.053689  [67840/158947]
loss: 0.049295  [68160/158947]
loss: 0.049809  [68480/158947]
loss: 0.047542  [68800/158947]
loss: 0.050865  [69120/158947]
loss: 0.045154  [69440/158947]
loss: 0.048802  [69760/158947]
loss: 0.047457  [70080/158947]
loss: 0.057401  [70400/158947]
loss: 0.058255  [70720/158947]
loss: 0.054109  [71040/158947]
loss: 0.046301  [71360/158947]
loss: 0.051062  [71680/158947]
loss: 0.049928  [72000/158947]
loss: 0.047518  [72320/158947]
loss: 0.057490  [72640/158947]
loss: 0.046814  [72960/158947]
loss: 0.061527  [73280/158947]
loss: 0.055520  [73600/158947]
loss: 0.048171  [73920/158947]
loss: 0.049725  [74240/158947]
loss: 0.048329  [74560/158947]
loss: 0.058540  [74880/158947]
loss: 0.071082  [75200/158947]
loss: 0.049895  [75520/158947]
loss: 0.054637  [75840/158947]
loss: 0.051096  [76160/158947]
loss: 0.064021  [76480/158947]
loss: 0.050544  [76800/158947]
loss: 0.050277  [77120/158947]
loss: 0.051317  [77440/158947]
loss: 0.051056  [77760/158947]
loss: 0.045134  [78080/158947]
loss: 0.053162  [78400/158947]
loss: 0.046149  [78720/158947]
loss: 0.056200  [79040/158947]
loss: 0.050523  [79360/158947]
loss: 0.052117  [79680/158947]
loss: 0.053880  [80000/158947]
loss: 0.049260  [80320/158947]
loss: 0.051206  [80640/158947]
loss: 0.049711  [80960/158947]
loss: 0.049496  [81280/158947]
loss: 0.047893  [81600/158947]
loss: 0.048466  [81920/158947]
loss: 0.051282  [82240/158947]
loss: 0.054924  [82560/158947]
loss: 0.046752  [82880/158947]
loss: 0.051768  [83200/158947]
loss: 0.050488  [83520/158947]
loss: 0.049829  [83840/158947]
loss: 0.051210  [84160/158947]
loss: 0.056533  [84480/158947]
loss: 0.051935  [84800/158947]
loss: 0.048354  [85120/158947]
loss: 0.052079  [85440/158947]
loss: 0.051832  [85760/158947]
loss: 0.047575  [86080/158947]
loss: 0.056249  [86400/158947]
loss: 0.052863  [86720/158947]
loss: 0.050268  [87040/158947]
loss: 0.048116  [87360/158947]
loss: 0.047008  [87680/158947]
loss: 0.051525  [88000/158947]
loss: 0.050639  [88320/158947]
loss: 0.045341  [88640/158947]
loss: 0.052470  [88960/158947]
loss: 0.051762  [89280/158947]
loss: 0.052114  [89600/158947]
loss: 0.056621  [89920/158947]
loss: 0.052508  [90240/158947]
loss: 0.051223  [90560/158947]
loss: 0.053584  [90880/158947]
loss: 0.057566  [91200/158947]
loss: 0.050836  [91520/158947]
loss: 0.054188  [91840/158947]
loss: 0.058729  [92160/158947]
loss: 0.046518  [92480/158947]
loss: 0.053061  [92800/158947]
loss: 0.055678  [93120/158947]
loss: 0.054113  [93440/158947]
loss: 0.056919  [93760/158947]
loss: 0.053088  [94080/158947]
loss: 0.053806  [94400/158947]
loss: 0.052331  [94720/158947]
loss: 0.050908  [95040/158947]
loss: 0.050427  [95360/158947]
loss: 0.058033  [95680/158947]
loss: 0.047142  [96000/158947]
loss: 0.044466  [96320/158947]
loss: 0.051080  [96640/158947]
loss: 0.051251  [96960/158947]
loss: 0.049514  [97280/158947]
loss: 0.051243  [97600/158947]
loss: 0.056124  [97920/158947]
loss: 0.046278  [98240/158947]
loss: 0.051366  [98560/158947]
loss: 0.051495  [98880/158947]
loss: 0.052870  [99200/158947]
loss: 0.051802  [99520/158947]
loss: 0.050013  [99840/158947]
loss: 0.050865  [100160/158947]
loss: 0.051743  [100480/158947]
loss: 0.054717  [100800/158947]
loss: 0.051338  [101120/158947]
loss: 0.050602  [101440/158947]
loss: 0.048022  [101760/158947]
loss: 0.054077  [102080/158947]
loss: 0.049744  [102400/158947]
loss: 0.044071  [102720/158947]
loss: 0.052784  [103040/158947]
loss: 0.053507  [103360/158947]
loss: 0.056780  [103680/158947]
loss: 0.050056  [104000/158947]
loss: 0.053264  [104320/158947]
loss: 0.055939  [104640/158947]
loss: 0.048364  [104960/158947]
loss: 0.045756  [105280/158947]
loss: 0.052613  [105600/158947]
loss: 0.050869  [105920/158947]
loss: 0.049235  [106240/158947]
loss: 0.048849  [106560/158947]
loss: 0.052539  [106880/158947]
loss: 0.056158  [107200/158947]
loss: 0.057198  [107520/158947]
loss: 0.052019  [107840/158947]
loss: 0.045199  [108160/158947]
loss: 0.045804  [108480/158947]
loss: 0.049456  [108800/158947]
loss: 0.051195  [109120/158947]
loss: 0.057615  [109440/158947]
loss: 0.051292  [109760/158947]
loss: 0.052474  [110080/158947]
loss: 0.058784  [110400/158947]
loss: 0.056794  [110720/158947]
loss: 0.054392  [111040/158947]
loss: 0.057400  [111360/158947]
loss: 0.054147  [111680/158947]
loss: 0.057564  [112000/158947]
loss: 0.047329  [112320/158947]
loss: 0.056939  [112640/158947]
loss: 0.052022  [112960/158947]
loss: 0.052886  [113280/158947]
loss: 0.050052  [113600/158947]
loss: 0.048817  [113920/158947]
loss: 0.049226  [114240/158947]
loss: 0.056019  [114560/158947]
loss: 0.049601  [114880/158947]
loss: 0.050870  [115200/158947]
loss: 0.053654  [115520/158947]
loss: 0.048239  [115840/158947]
loss: 0.053769  [116160/158947]
loss: 0.052016  [116480/158947]
loss: 0.046678  [116800/158947]
loss: 0.055177  [117120/158947]
loss: 0.049606  [117440/158947]
loss: 0.056640  [117760/158947]
loss: 0.054614  [118080/158947]
loss: 0.054810  [118400/158947]
loss: 0.046040  [118720/158947]
loss: 0.047603  [119040/158947]
loss: 0.054584  [119360/158947]
loss: 0.052102  [119680/158947]
loss: 0.059392  [120000/158947]
loss: 0.057388  [120320/158947]
loss: 0.053127  [120640/158947]
loss: 0.047690  [120960/158947]
loss: 0.043785  [121280/158947]
loss: 0.048055  [121600/158947]
loss: 0.057390  [121920/158947]
loss: 0.052823  [122240/158947]
loss: 0.051422  [122560/158947]
loss: 0.051467  [122880/158947]
loss: 0.055389  [123200/158947]
loss: 0.048350  [123520/158947]
loss: 0.048113  [123840/158947]
loss: 0.052955  [124160/158947]
loss: 0.049795  [124480/158947]
loss: 0.053355  [124800/158947]
loss: 0.051904  [125120/158947]
loss: 0.049305  [125440/158947]
loss: 0.049228  [125760/158947]
loss: 0.057074  [126080/158947]
loss: 0.053644  [126400/158947]
loss: 0.054646  [126720/158947]
loss: 0.046838  [127040/158947]
loss: 0.049263  [127360/158947]
loss: 0.058516  [127680/158947]
loss: 0.049640  [128000/158947]
loss: 0.050001  [128320/158947]
loss: 0.055081  [128640/158947]
loss: 0.074220  [128960/158947]
loss: 0.055576  [129280/158947]
loss: 0.051206  [129600/158947]
loss: 0.052820  [129920/158947]
loss: 0.057149  [130240/158947]
loss: 0.053311  [130560/158947]
loss: 0.052272  [130880/158947]
loss: 0.047590  [131200/158947]
loss: 0.052565  [131520/158947]
loss: 0.052844  [131840/158947]
loss: 0.048040  [132160/158947]
loss: 0.052228  [132480/158947]
loss: 0.052852  [132800/158947]
loss: 0.049735  [133120/158947]
loss: 0.051264  [133440/158947]
loss: 0.050763  [133760/158947]
loss: 0.059731  [134080/158947]
loss: 0.052999  [134400/158947]
loss: 0.052263  [134720/158947]
loss: 0.052130  [135040/158947]
loss: 0.048135  [135360/158947]
loss: 0.060751  [135680/158947]
loss: 0.050773  [136000/158947]
loss: 0.056403  [136320/158947]
loss: 0.048122  [136640/158947]
loss: 0.050022  [136960/158947]
loss: 0.048238  [137280/158947]
loss: 0.050940  [137600/158947]
loss: 0.051558  [137920/158947]
loss: 0.051437  [138240/158947]
loss: 0.054381  [138560/158947]
loss: 0.051070  [138880/158947]
loss: 0.054114  [139200/158947]
loss: 0.045880  [139520/158947]
loss: 0.051187  [139840/158947]
loss: 0.052961  [140160/158947]
loss: 0.050517  [140480/158947]
loss: 0.055370  [140800/158947]
loss: 0.053351  [141120/158947]
loss: 0.054399  [141440/158947]
loss: 0.052701  [141760/158947]
loss: 0.055712  [142080/158947]
loss: 0.050029  [142400/158947]
loss: 0.047996  [142720/158947]
loss: 0.055940  [143040/158947]
loss: 0.048799  [143360/158947]
loss: 0.052455  [143680/158947]
loss: 0.057559  [144000/158947]
loss: 0.048352  [144320/158947]
loss: 0.052207  [144640/158947]
loss: 0.055046  [144960/158947]
loss: 0.059000  [145280/158947]
loss: 0.046740  [145600/158947]
loss: 0.051051  [145920/158947]
loss: 0.051864  [146240/158947]
loss: 0.053817  [146560/158947]
loss: 0.047693  [146880/158947]
loss: 0.050106  [147200/158947]
loss: 0.057609  [147520/158947]
loss: 0.054049  [147840/158947]
loss: 0.065515  [148160/158947]
loss: 0.056513  [148480/158947]
loss: 0.050091  [148800/158947]
loss: 0.059833  [149120/158947]
loss: 0.057758  [149440/158947]
loss: 0.051975  [149760/158947]
loss: 0.049825  [150080/158947]
loss: 0.058261  [150400/158947]
loss: 0.053016  [150720/158947]
loss: 0.049838  [151040/158947]
loss: 0.051630  [151360/158947]
loss: 0.053140  [151680/158947]
loss: 0.053840  [152000/158947]
loss: 0.052230  [152320/158947]
loss: 0.052203  [152640/158947]
loss: 0.053018  [152960/158947]
loss: 0.050146  [153280/158947]
loss: 0.050756  [153600/158947]
loss: 0.055230  [153920/158947]
loss: 0.054431  [154240/158947]
loss: 0.059242  [154560/158947]
loss: 0.060458  [154880/158947]
loss: 0.057704  [155200/158947]
loss: 0.053028  [155520/158947]
loss: 0.049541  [155840/158947]
loss: 0.048995  [156160/158947]
loss: 0.053131  [156480/158947]
loss: 0.048948  [156800/158947]
loss: 0.050382  [157120/158947]
loss: 0.047953  [157440/158947]
loss: 0.044955  [157760/158947]
loss: 0.049601  [158080/158947]
loss: 0.055987  [158400/158947]
loss: 0.059214  [158720/158947]
Epoch 47 results: Train loss: 0.051859, Val loss: 0.053293
EarlyStopping counter: 4 out of 5
Epoch 48/50
loss: 0.049473  [    0/158947]
loss: 0.050913  [  320/158947]
loss: 0.045069  [  640/158947]
loss: 0.045362  [  960/158947]
loss: 0.055855  [ 1280/158947]
loss: 0.047864  [ 1600/158947]
loss: 0.048229  [ 1920/158947]
loss: 0.055314  [ 2240/158947]
loss: 0.048086  [ 2560/158947]
loss: 0.048991  [ 2880/158947]
loss: 0.050717  [ 3200/158947]
loss: 0.053383  [ 3520/158947]
loss: 0.046186  [ 3840/158947]
loss: 0.047922  [ 4160/158947]
loss: 0.045201  [ 4480/158947]
loss: 0.048709  [ 4800/158947]
loss: 0.047838  [ 5120/158947]
loss: 0.053046  [ 5440/158947]
loss: 0.048320  [ 5760/158947]
loss: 0.056608  [ 6080/158947]
